word_id,words,pron,letter_order,letter,type,meaning_cn,meaning_zh_
1777,乾す,ほす,30,ほ,他五,使干燥,使乾燥
1778,細い,ほそい,30,ほ,形,细的,細的
1779,保存,ほぞん,30,ほ,名，サ変,保存,保存
1780,発作,ほっさ,30,ほ,名,发作,發作
1781,発足,ほっそく,30,ほ,名，サ変,成立,成立
1782,程,ほど,30,ほ,助词,程度,程度
1783,殆ど,ほとんど,30,ほ,副，名,几乎,幾乎
1784,炎,ほのお,30,ほ,名,火焰,火焰
1785,微笑む,ほほえむ,30,ほ,自五,微笑,微笑
1786,褒める,ほめる,30,ほ,他下一,称赞、夸奖,稱讚、誇獎
1787,誉める,ほめる,30,ほ,他下一,赞扬、表扬,讚揚、表揚
1788,掘る,ほる,30,ほ,他五,挖掘,挖掘
1789,彫る,ほる,30,ほ,他五,雕刻,雕刻
1790,惚れる,ほれる,30,ほ,自下一,爱上,愛上
1791,滅びる,ほろびる,30,ほ,自上一,灭亡、毁灭,滅亡、毀滅
1792,亡びる,ほろびる,30,ほ,自上一,灭亡、毁灭,滅亡、毀滅
1793,滅ぼす,ほろぼす,30,ほ,他五,毁灭,毀滅
1794,本,ほん,30,ほ,名,书,書
1795,本気,ほんき,30,ほ,名，形動,认真,認真
1796,本当,ほんとう,30,ほ,名，形動,真的,真的
1797,本音,ほんね,30,ほ,名,真心话,真心話
1798,本物,ほんもの,30,ほ,名,真品,真品
1799,翻訳,ほんやく,30,ほ,名，サ変,翻译,翻譯
1800,毎,まい,31,ま,接頭,每,每
1801,参る,まいる,31,ま,自五,参拜,參拜
1802,舞う,まう,31,ま,自五,飞舞,飛舞
1803,前,まえ,31,ま,名,前面,前面
1804,任せる,まかせる,31,ま,他下一,委托,委託
1805,賄う,まかなう,31,ま,他五,供应,供應
1806,曲がる,まがる,31,ま,自五,弯曲,彎曲
1807,紛れる,まぎれる,31,ま,自下一,混入,混入
1808,巻く,まく,31,ま,自他五,卷起,捲起
1809,撒く,まく,31,ま,他五,撒播,撒播
1810,蒔く,まく,31,ま,他五,播种、撒播,播種、撒播
1811,播く,まく,31,ま,他五,播种、种植,播種、種植
1812,枕,まくら,31,ま,名,枕头,枕頭
1813,負ける,まける,31,ま,自他下一,输,輸
1814,曲げる,まげる,31,ま,他下一,弯曲,彎曲
1815,孫,まご,31,ま,名,孙子,孫子
1816,摩擦,まさつ,31,ま,名，サ変,摩擦,摩擦
1817,正に,まさに,31,ま,副,确实,確實
1818,勝る,まさる,31,ま,自五,胜过、超越,勝過、超越
1819,優る,まさる,31,ま,自五,优越、胜过,優越、勝過
1820,交える,まじえる,31,ま,他下一,混合,混合
1821,況して,まして,31,ま,副,况且,況且
1822,交じる,まじる,31,ま,他五,混杂、掺杂,混雜、摻雜
1823,混じる,まじる,31,ま,他五,混杂、混合,混雜、混合
1824,雑じる,まじる,31,ま,他五,混杂、参杂,混雜、參雜
1825,交わる,まじわる,31,ま,自五,交往,交往
1826,増す,ます,31,ま,自他五,增加、增长,增加、增長
1827,益す,ます,31,ま,自他五,增益、提高,增益、提高
1828,先ず,まず,31,ま,副,首先,首先
1829,不味い,まずい,31,ま,形,难吃,難吃
1830,貧しい,まずしい,31,ま,形,贫穷,貧窮
1831,交ぜる,まぜる,31,ま,他下一,搅拌、混合,攪拌、混合
1832,混ぜる,まぜる,31,ま,他下一,搅拌、混合,攪拌、混合
1833,又,また,31,ま,副，接続,再,再
1834,未だ,まだ,31,ま,副,尚未,尚未
1835,又は,または,31,ま,接続,或者,或者
1836,街,まち,31,ま,名,城市、街道,城市、街道
1837,町,まち,31,ま,名,城镇、街道,城鎮、街道
1838,間近,まぢか,31,ま,形動,接近,接近
1839,間違い,まちがい,31,ま,名,错误,錯誤
1840,間違う,まちがう,31,ま,自他五,弄错,弄錯
1841,間違える,まちがえる,31,ま,他下一,搞错,搞錯
1842,松,まつ,31,ま,名,松树,松樹
1843,待つ,まつ,31,ま,他五,等待,等待
1844,真っ直ぐ,まっすぐ,31,ま,名，形動,笔直,筆直
1845,全く,まったく　,31,ま,副,完全,完全
1846,祭る,まつる,31,ま,他五,祭祀,祭祀
1847,窓,まど,31,ま,名,窗户,窗戶
1848,窓口,まどぐち,31,ま,名,窗口,窗口
1849,纏まる,まとまる,31,ま,自五,统整,統整
1850,纏める,まとめる,31,ま,他下一,整理,整理
1851,学ぶ,まなぶ,31,ま,他五,学习,學習
1852,間に合う,まにあう,31,ま,自五,赶上,趕上
1853,免れる,まぬかれる,31,ま,他下一,避免,避免
1854,招く,まねく,31,ま,他五,招待,招待
1855,真似る,まねる,31,ま,他下一,模仿,模仿
1856,眩しい,まぶしい,31,ま,形,刺眼,刺眼
1857,まま,まま,31,ま,名,照旧,照舊
1858,豆,まめ,31,ま,名,豆类,豆類
1859,守り,まもり,31,ま,名,守护、保护,守護、保護
1860,護り,まもり,31,ま,名,守护、保护,守護、保護
1861,守る,まもる,31,ま,他五,守护、保护,守護、保護
1862,護る,まもる,31,ま,他五,守护、保护,守護、保護
1863,眉,まゆ,31,ま,名,眉毛,眉毛
1864,迷う,まよう,31,ま,自五,迷路,迷路
1865,丸,まる,31,ま,名，接頭,圆,圓
1866,丸い,まるい,31,ま,形,圆形、圆的,圓形、圓的
1867,円い,まるい,31,ま,形,圆形、圆的,圓形、圓的
1868,丸ごと,まるごと,31,ま,副,完整,完整
1869,回す,まわす,31,ま,他五,转动、旋转,轉動、旋轉
1870,廻す,まわす,31,ま,他五,转动、旋转,轉動、旋轉
1871,回り,まわり,31,ま,名，接尾,周围,周圍
1872,回る,まわる,31,ま,自五,旋转、回转,旋轉、迴轉
1873,廻る,まわる,31,ま,自五,旋转、回转,旋轉、迴轉
1874,万一,まんいち,31,ま,名，副,万一,萬一
1875,満員,まんいん,31,ま,名,满员,滿員
1876,漫画,まんが,31,ま,名,漫画,漫畫
1877,満足,まんぞく,31,ま,名，サ変，形動,满足,滿足
1878,満点,まんてん,31,ま,名,满分,滿分
1879,真中,まんなか,31,ま,名,中央,中央
1880,実,み,32,み,名,果实,果實
1881,身,み,32,み,名,身体,身體
1882,見失う,みうしなう,32,み,他五,迷失,迷失
1883,見栄,みえ,32,み,名,虚荣,虛榮
1884,見える,みえる,32,み,自下一,看得见,看得見
1885,見送る,みおくる,32,み,他五,送别,送別
1886,磨く,みがく,32,み,他五,擦亮、磨光,擦亮、磨光
1887,研く,みがく,32,み,他五,研磨、磨光,研磨、磨光
1888,味方,みかた,32,み,名，サ変,伙伴,夥伴
1889,右,みぎ,32,み,名,右边,右邊
1890,見事,みごと,32,み,形動,出色,出色
1891,見込み,みこみ,32,み,名,期望,期望
1892,見込む,みこむ,32,み,他五,预期,預期
1893,水,みず,32,み,名,水,水
1894,湖,みずうみ,32,み,名,湖,湖
1895,自ら,みずから,32,み,名，副,自己,自己
1896,店,みせ,32,み,名,商店,商店
1897,見せびらかす,みせびらかす,32,み,他五,炫耀,炫耀
1898,見せる,みせる,32,み,他下一,展示,展示
1899,味噌,みそ,32,み,名,味噌,味噌
1900,溝,みぞ,32,み,名,沟渠,溝渠
1901,見出し,みだし,32,み,名,标题,標題
1902,満たす,みたす,32,み,他五,满足,滿足
1903,乱す,みだす,32,み,他五,扰乱,擾亂
1904,乱れる,みだれる,32,み,自下一,混乱,混亂
1905,道,みち,32,み,名,道路,道路
1906,身近,みぢか,32,み,名，形動,亲近,親近
1907,導く,みちびく,32,み,他五,引导,引導
1908,満ちる,みちる,32,み,自上一,充满,充滿
1909,見付かる,みつかる,32,み,自五,找到,找到
1910,見付ける,みつける,32,み,他下一,发现,發現
1911,みっともない,みっともない,32,み,形,丢脸,丟臉
1912,見通す,みとおす,32,み,他五,预测,預測
1913,認める,みとめる,32,み,他下一,承认,承認
1914,緑,みどり,32,み,名,绿色,綠色
1915,皆,みな,32,み,名,大家,大家
1916,見なす,みなす,32,み,他五,视为,視為
1917,港,みなと,32,み,名,港口,港口
1918,南,みなみ,32,み,名,南方,南方
1919,醜い,みにくい,32,み,形,丑陋,醜陋
1920,見抜く,みぬく,32,み,他五,看穿,看穿
1921,実り,みのり,32,み,名,成果,成果
1922,身分,みぶん,32,み,名,身份,身份
1923,見本,みほん,32,み,名,样本,樣本
1924,見舞,みまい,32,み,名,探望,探望
1925,見舞う,みまう,32,み,他五,问候,問候
1926,見守る,みまもる,32,み,他五,守护,守護
1927,耳,みみ,32,み,名,耳朵,耳朵
1928,身元,みもと,32,み,名,身份、背景,身份、背景
1929,身許,みもと,32,み,名,身份、背景,身份、背景
1930,土産,みやげ,32,み,名,土产,土產
1931,都,みやこ,32,み,名,城市,城市
1932,見る,みる,32,み,他上一,观看,觀看
1933,診る,みる,32,み,他上一,诊察,診察
1934,皆,みんな,32,み,名，副,大家,大家
1935,向かう,むかう,33,む,自五,前往,前往
1936,迎える,むかえる,33,む,他下一,迎接,迎接
1937,昔,むかし,33,む,名,过去,過去
1938,むかつく,むかつく,33,む,自五,恼火,惱火
1939,向き,むき,33,む,名,方向,方向
1940,向く,むく,33,む,自五,适合,適合
1941,剥く,むく,33,む,他五,削皮,削皮
1942,報いる,むくいる,33,む,他上一,报答,報答
1943,向ける,むける,33,む,他下一,朝向,朝向
1944,向こう,むこう,33,む,名,对面,對面
1945,虫,むし,33,む,名,昆虫,昆蟲
1946,蒸す,むす,33,む,自他五,蒸煮,蒸煮
1947,難しい,むずかしい,33,む,形,困难,困難
1948,息子,むすこ,33,む,名,儿子,兒子
1949,結ぶ,むすぶ,33,む,他五,系结,繫結
1950,娘,むすめ,33,む,名,女儿,女兒
1951,夢中,むちゅう,33,む,名,入迷,入迷
1952,胸,むね,33,む,名,胸部,胸部
1953,村,むら,33,む,名,村庄,村莊
1954,群がる,むらがる,33,む,自五,聚集,聚集
1955,無理,むり,33,む,名，形動,勉强,勉強
1956,無料,むりょう,33,む,名,免费,免費
1957,目,め,34,め,名，接尾,眼睛,眼睛
1958,眼,め,34,め,名，接尾,眼睛,眼睛
1959,名刺,めいし,34,め,名,名片,名片
1960,命じる,めいじる,34,め,サ変,命令,命令
1961,名誉,めいよ,34,め,名，形動,荣誉,榮譽
1962,命令,めいれい,34,め,名，サ変,指令,指令
1963,迷惑,めいわく,34,め,名，形動，サ変,麻烦,麻煩
1964,目上,めうえ,34,め,名,上司,上司
1965,眼鏡,めがね,34,め,名,眼镜,眼鏡
1966,恵まれる,めぐまれる,34,め,自下一,受惠,受惠
1967,目覚める,めざめる,34,め,自下一,醒来,醒來
1968,飯,めし,34,め,名,饭,飯
1969,召し上がる,めしあがる,34,め,他五,享用,享用
1970,目下,めした,34,め,名,下属,下屬
1971,珍しい,めずらしい,34,め,形,罕见,罕見
1972,目立つ,めだつ,34,め,自五,显眼,顯眼
1973,滅多,めった,34,め,形動,几乎不,幾乎不
1974,目出度い,めでたい,34,め,形,可喜,可喜
1975,面倒,めんどう,34,め,名，形動,麻烦,麻煩
1976,儲かる,もうかる,35,も,自五,赚钱,賺錢
1977,設ける,もうける,35,も,他下一,设立,設立
1978,申し上げる,もうしあげる,35,も,他下一,表达,表達
1979,申し込む,もうしこむ,35,も,他五,申请,申請
1980,申し訳,もうしわけ,35,も,名,抱歉,抱歉
1981,申す,もうす,35,も,他五,说,說
1982,燃える,もえる,35,も,自下一,燃烧,燃燒
1983,目的,もくてき,35,も,名,目标,目標
1984,潜る,もぐる,35,も,自五,潜入,潛入
1985,若し,もし,35,も,副,如果,如果
1986,文字,もじ,35,も,名,文字,文字
1987,齎す,もたらす,35,も,他五,带来,帶來
1988,餅,もち,35,も,名,年糕,年糕
1989,用いる,もちいる,35,も,他上一,使用,使用
1990,勿論,もちろん,35,も,副,当然,當然
1991,持つ,もつ,35,も,自他五,持有,持有
1992,勿体無い,もったいない,35,も,形,浪费,浪費
1993,もっと,もっと,35,も,副,更多,更多
1994,最も,もっとも,35,も,副,最,最
1995,尤も,もっとも,35,も,形動，接,合理,合理
1996,もてなす,もてなす,35,も,他五,款待,款待
1997,もどかしい,もどかしい,35,も,形,焦急,焦急
1998,戻す,もどす,35,も,他五,恢复,恢復
1999,基づく,もとづく,35,も,自五,根据,根據
2000,求める,もとめる,35,も,他下一,寻求,尋求
2001,元々,もともと,35,も,副,本来,本來
2002,元より,もとより,35,も,副,本来,本來
2003,戻る,もどる,35,も,自五,回来,回來
2004,物,もの,35,も,名,物品,物品
2005,物事,ものごと,35,も,名,事情,事情
2006,揉む,もむ,35,も,他五,按摩,按摩
2007,揉める,もめる,35,も,自下一,纠纷,糾紛
2008,燃やす,もやす,35,も,他五,焚烧,焚燒
2009,催す,もよおす,35,も,他五,举办,舉辦
2010,洩らす,もらす,35,も,他五,泄漏,洩漏
2011,漏らす,もらす,35,も,他五,流出,流出
2012,森,もり,35,も,名,森林,森林
2013,盛る,もる,35,も,他五,盛装,盛裝
2014,漏れる,もれる,35,も,自下一,泄漏,洩漏
2015,脆い,もろい,35,も,形,脆弱,脆弱
2016,問題,もんだい,35,も,名,问题,問題
2017,八百屋,やおや,36,や,名,蔬果店,蔬果店
2018,喧しい,やかましい,36,や,形,吵闹,吵鬧
2019,野球,やきゅう,36,や,名,棒球,棒球
2020,焼く,やく,36,や,他五,烧烤,燒烤
2021,役所,やくしょ,36,や,名,政府机关,政府機關
2022,訳す,やくす,36,や,他五,翻译,翻譯
2023,約束,やくそく,36,や,名，サ変,约定,約定
2024,役立つ,やくだつ,36,や,自五,有用,有用
2025,焼ける,やける,36,や,自下一,燃烧,燃燒
2026,野菜,やさい,36,や,名,蔬菜,蔬菜
2027,易しい,やさしい,36,や,形,简单,簡單
2028,優しい,やさしい,36,や,形,温柔,溫柔
2029,養う,やしなう,36,や,他五,养育,養育
2030,安い,やすい,36,や,形,便宜,便宜
2031,易い,やすい,36,や,形，接尾,容易,容易
2032,休み,やすみ,36,や,名,休息,休息
2033,休む,やすむ,36,や,自他五,休假,休假
2034,痩せる,やせる,36,や,自下一,变瘦,變瘦
2035,矢鱈,やたら,36,や,名，形動,胡乱,胡亂
2036,厄介,やっかい,36,や,名，形動,麻烦,麻煩
2037,やっと,やっと,36,や,副,终于,終於
2038,矢張り,やはり,36,や,副,果然,果然
2039,破る,やぶる,36,や,他五,撕破,撕破
2040,敗れる,やぶれる,36,や,自下一,失败,失敗
2041,山,やま,36,や,名,山,山
2042,止む,やむ,36,や,自五,停止,停止
2043,稍,やや,36,や,副,稍微,稍微
2044,遣る,やる,36,や,他五,做,做
2045,柔らかい,やわらかい,36,や,形,柔软,柔軟
2046,和らげる,やわらげる,36,や,他下一,缓和,緩和
2047,湯,ゆ,37,ゆ,名,热水,熱水
2048,夕方,ゆうがた,37,ゆ,名,傍晚,傍晚
2049,友好,ゆうこう,37,ゆ,名,友好,友好
2050,郵便,ゆうびん,37,ゆ,名,邮件,郵件
2051,有名,ゆうめい,37,ゆ,形動,有名,有名
2052,有利,ゆうり,37,ゆ,形動,有利,有利
2053,歪む,ゆがむ,37,ゆ,自五,歪斜,歪斜
2054,歪める,ゆがめる,37,ゆ,他下一,歪曲,歪曲
2055,雪,ゆき,37,ゆ,名,雪,雪
2056,行く,ゆく,37,ゆ,自五,去,去
2057,輸出,ゆしゅつ,37,ゆ,名，サ変,出口,出口
2058,譲る,ゆずる,37,ゆ,他五,让出,讓出
2059,豊か,ゆたか,37,ゆ,形動,丰富,豐富
2060,油断,ゆだん,37,ゆ,名，サ変,疏忽,疏忽
2061,ゆっくり,ゆっくり,37,ゆ,副，サ変,慢慢,慢慢
2062,茹でる,ゆでる,37,ゆ,他下一,煮,煮
2063,輸入,ゆにゅう,37,ゆ,名，サ変,进口,進口
2064,指,ゆび,37,ゆ,名,手指,手指
2065,指輪,ゆびわ,37,ゆ,名,戒指,戒指
2066,夢,ゆめ,37,ゆ,名,梦想,夢想
2067,緩い,ゆるい,37,ゆ,形,松弛,鬆弛
2068,許す,ゆるす,37,ゆ,他五,允许,允許
2069,緩む,ゆるむ,37,ゆ,自五,放松,放鬆
2070,緩める,ゆるめる,37,ゆ,他下一,减弱,減弱
2071,揺れる,ゆれる,37,ゆ,自下一,摇晃,搖晃
2072,世,よ,38,よ,名,世界,世界
2073,良い,よい,38,よ,形,好,好
2074,酔う,よう,38,よ,自五,喝醉,喝醉
2075,用意,ようい,38,よ,名，サ変,准备,準備
2076,要求,ようきゅう,38,よ,名，サ変,需求,需求
2077,ようこそ,ようこそ,38,よ,感,欢迎,歡迎
2078,用事,ようじ,38,よ,名,事情,事情
2079,様子,ようす,38,よ,名,状态,狀態
2080,要する,ようする,38,よ,サ変,需要,需要
2081,要するに,ようするに,38,よ,副,总之,總之
2082,要素,ようそ,38,よ,名,要点,要點
2083,漸く,ようやく,38,よ,副,终于,終於
2084,預金,よきん,38,よ,名，サ変,存款,存款
2085,欲,よく,38,よ,名,欲望,慾望
2086,よく,よく,38,よ,副,经常,經常
2087,翌日,よくじつ,38,よ,名,翌日,翌日
2088,余計,よけい,38,よ,名，形動，副,多余,多餘
2089,横,よこ,38,よ,名,横,橫
2090,横切る,よこぎる,38,よ,自五,穿越,穿越
2091,寄越す,よこす,38,よ,他五,送来,送來
2092,汚す,よごす,38,よ,他五,弄脏,弄髒
2093,汚れる,よごれる,38,よ,自下一,变脏,變髒
2094,予算,よさん,38,よ,名，サ変,预算,預算
2095,予習,よしゅう,38,よ,名，サ変,预习,預習
2096,止す,よす,38,よ,他五,停止,停止
2097,寄せる,よせる,38,よ,他下一,移近,移近
2098,余所,よそ,38,よ,名,别处、其他地方,別處、其他地方
2099,他所,よそ,38,よ,名,别处、其他地方,別處、其他地方
2100,予想,よそう,38,よ,名，サ変,预测,預測
2101,予定,よてい,38,よ,名，サ変,计划,計劃
2102,夜中,よなか,38,よ,名,半夜,半夜
2103,世の中,よのなか,38,よ,名,社会,社會
2104,呼ぶ,よぶ,38,よ,他五,呼叫,呼叫
2105,余程,よほど,38,よ,副,非常,非常
2106,蘇る,よみがえる,38,よ,自五,复活,復活
2107,読む,よむ,38,よ,他五,阅读,閱讀
2108,より,より,38,よ,格助，副,比起,比起
2109,寄る,よる,38,よ,自五,接近,接近
2110,夜,よる,38,よ,名,夜晚,夜晚
2111,依る,よる,38,よ,自五,依据、取决于,依據、取決於
2112,拠る,よる,38,よ,自五,依据、取决于,依據、取決於
2113,因る,よる,38,よ,自五,由于、因为,由於、因為
2114,喜び,よろこび,38,よ,名,喜悦,喜悅
2115,喜ぶ,よろこぶ,38,よ,他五,高兴,高興
2116,宜しい,よろしい,38,よ,形,可以,可以
2117,宜しく,よろしく,38,よ,副,请多指教,請多指教
2118,輿論,よろん,38,よ,名,舆论,輿論
2119,弱い,よわい,38,よ,形,虚弱,虛弱
2120,弱める,よわめる,38,よ,自下一,减弱,減弱
2121,弱る,よわる,38,よ,自五,变弱,變弱
2122,来月,らいげつ,39,ら,名,下个月,下個月
2123,来週,らいしゅう,39,ら,名,下周,下週
2124,来年,らいねん,39,ら,名,明年,明年
2125,楽,らく,39,ら,名，形動,轻松,輕鬆
2126,楽観,らっかん,39,ら,名，サ変,乐观,樂觀
2127,利益,りえき,40,り,名,利益,利益
2128,理科,りか,40,り,名,科学,科學
2129,理解,りかい,40,り,名，サ変,理解,理解
2130,利口,りこう,40,り,名，形動,聪明,聰明
2131,理想,りそう,40,り,名,理想,理想
2132,立派,りっぱ,40,り,形動,优秀,優秀
2133,理由,りゆう,40,り,名,理由,理由
2134,留学,りゅうがく,40,り,名，サ変,留学,留學
2135,流行,りゅうこう,40,り,名，サ変,流行,流行
2136,寮,りょう,40,り,名,宿舍,宿舍
2137,利用,りよう,40,り,名，サ変,利用,利用
2138,両替,りょうがえ,40,り,名，サ変,兑换,兌換
2139,料金,りょうきん,40,り,名,费用,費用
2140,両親,りょうしん,40,り,名,父母,父母
2141,両方,りょうほう,40,り,名,双方,雙方
2142,料理,りょうり,40,り,名，サ変,料理,料理
2143,旅行,りょこう,40,り,名，サ変,旅行,旅行
2144,履歴書,りれきしょ,40,り,名,履历表,履歷表
2145,理論,りろん,40,り,名,理论,理論
2146,留守,るす,41,る,名，サ変,不在家,不在家
2147,留守番,るすばん,41,る,名,看家,看家
2148,礼,れい,42,れ,名,礼貌,禮貌
2149,例,れい,42,れ,名,例子,例子
2150,例外,れいがい,42,れ,名,例外,例外
2151,礼儀,れいぎ,42,れ,名,礼仪,禮儀
2152,歴史,れきし,42,れ,名,历史,歷史
2153,列車,れっしゃ,42,れ,名,列车,列車
2154,練習,れんしゅう,42,れ,名，サ変,练习,練習
2155,連続,れんぞく,42,れ,名，サ変,连续,連續
2156,連絡,れんらく,42,れ,名，サ変,联络,聯絡
2157,廊下,ろうか,43,ろ,名,走廊,走廊
2158,老人,ろうじん,43,ろ,名,老人,老人
2159,労働,ろうどう,43,ろ,名，サ変,劳动,勞動
2160,浪人,ろうにん,43,ろ,名,浪人,浪人
2161,録音,ろくおん,43,ろ,名，サ変,录音,錄音
2162,碌に,ろくに,43,ろ,副,马马虎虎,馬馬虎虎
2163,論じる,ろんじる,43,ろ,他上一,讨论,討論
2164,輪,わ,44,わ,名,轮子,輪子
2165,若い,わかい,44,わ,形,年轻,年輕
2166,沸かす,わかす,44,わ,他五,烧开,燒開
2167,我が儘,わがまま,44,わ,名，形動,任性,任性
2168,若者,わかもの,44,わ,名,年轻人,年輕人
2169,分かる,わかる,44,わ,自五,由于、因为,由於、因為
2170,判る,わかる,44,わ,自五,理解、明白,理解、明白
2171,分かれる,わかれる,44,わ,自下一,分开,分開
2172,別れる,わかれる,44,わ,自下一,分手,分手
2173,沸く,わく,44,わ,自五,沸腾,沸騰
2174,湧く,わく,44,わ,自五,涌出,湧出
2175,枠,わく,44,わ,名,框架,框架
2176,訳,わけ,44,わ,名,理由,理由
2177,分ける,わける,44,わ,他下一,划分,劃分
2178,わざと,わざと,44,わ,副,故意,故意
2179,災い,わざわい,44,わ,名，サ変,灾难,災難
2180,わざわざ,わざわざ,44,わ,副,特意,特意
2181,僅か,わずか,44,わ,副，形動,少量,少量
2182,煩う,わずらう,44,わ,自他五,判断、了解,判斷、了解
2183,患う,わずらう,44,わ,自他五,烦恼、生病,煩惱、生病
2184,忘れ物,わすれもの,44,わ,名,遗失物,遺失物
2185,忘れる,わすれる,44,わ,自他下一,忘记,忘記
2186,綿,わた,44,わ,名,棉,棉
2187,話題,わだい,44,わ,名,话题,話題
2188,私,わたくし,44,わ,名，代,我,我
2189,私,わたし,44,わ,代,私人,私人
2190,渡す,わたす,44,わ,他五,递交,遞交
2191,渡る,わたる,44,わ,自五,渡过,渡過
2192,侘しい,わびしい,44,わ,形,凄凉,淒涼
2193,詫びる,わびる,44,わ,自他下一,道歉,道歉
2194,和服,わふく,44,わ,名,和服,和服
2195,笑い,わらい,44,わ,名,笑声,笑聲
2196,笑う,わらう,44,わ,自他五,笑,笑
2197,割,わり,44,わ,名,比例,比例
2198,割合,わりあい,44,わ,名，副,比例,比例
2199,割に,わりに,44,わ,副,相对,相對
2200,割引,わりびき,44,わ,名，サ変,折扣,折扣
2201,割る,わる,44,わ,自他五,打破,打破
2202,悪い,わるい,44,わ,形,坏,壞
2203,割れる,われる,44,わ,自下一,破裂,破裂
2204,我々,われわれ,44,わ,代,我们,我們
2205,腕力,わんりょく,44,わ,名,腕力,腕力
